image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0013_top_20250702_t0.jpg,1,1426,1026,1463,1104,37,78,2886,191,312,219,424
0013_top_20250702_t0.jpg,2,1297,892,1331,959,34,67,2278,84,99,112,198
0013_top_20250702_t0.jpg,3,1244,1035,1284,1107,40,72,2880,31,311,64,416
0013_top_20250702_t0.jpg,4,1853,1005,1895,1079,42,74,3108,545,315,571,418
0013_top_20250702_t0.jpg,5,1573,1100,1613,1171,40,71,2840,311,430,339,528
0013_top_20250702_t0.jpg,6,1743,1013,1791,1090,48,77,3696,456,319,488,426
0013_top_20250702_t0.jpg,7,1392,1112,1431,1184,39,72,2808,158,436,187,537
0013_top_20250702_t0.jpg,8,1321,1111,1361,1184,40,73,2920,96,429,128,532
0013_top_20250702_t0.jpg,9,1867,1091,1905,1161,38,70,2660,548,437,571,531
0013_top_20250702_t0.jpg,10,1824,1089,1868,1163,44,74,3256,514,431,542,532
0013_top_20250702_t0.jpg,11,1813,1008,1857,1075,44,67,2948,513,317,542,410
