image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0045_top_20250623_t1.jpg,1,944,812,1021,853,77,41,3157,147,529,203,577
0045_top_20250623_t1.jpg,2,1238,482,1318,518,80,36,2880,346,102,397,145
0045_top_20250623_t1.jpg,3,1099,683,1168,716,69,33,2277,256,353,303,392
0045_top_20250623_t1.jpg,4,935,744,1004,782,69,38,2622,138,440,189,486
0045_top_20250623_t1.jpg,5,1182,410,1214,481,32,71,2272,307,11,327,98
0045_top_20250623_t1.jpg,6,1106,428,1138,494,32,66,2112,255,31,276,114
0045_top_20250623_t1.jpg,7,1100,612,1174,650,74,38,2812,255,263,305,310
0045_top_20250623_t1.jpg,8,984,590,1025,660,41,70,2870,172,237,200,326
0045_top_20250623_t1.jpg,9,1069,435,1098,498,29,63,1827,229,38,248,118
0045_top_20250623_t1.jpg,10,1099,844,1183,884,84,40,3360,260,558,317,603
0045_top_20250623_t1.jpg,11,1100,743,1176,782,76,39,2964,258,430,310,475
0045_top_20250623_t1.jpg,12,1107,875,1173,907,66,32,2112,266,598,311,632
