image,pair_id,x1,y1,x2,y2,width,height,area,x1_original,y1_original,x2_original,y2_original
0002_top_20250705_t1.png,1,867,873,947,956,80,83,6640,307,100,339,156
0002_top_20250705_t1.png,2,391,681,483,761,92,80,7360,557,165,594,221
0002_top_20250705_t1.png,3,532,938,607,990,75,52,3900,459,13,491,42
0002_top_20250705_t1.png,4,1061,1056,1134,1118,73,62,4526,201,14,232,50
0002_top_20250705_t1.png,5,477,673,564,750,87,77,6699,519,190,554,244
0002_top_20250705_t1.png,6,740,632,819,705,79,73,5767,399,277,432,330
0002_top_20250705_t1.png,7,424,861,506,945,82,84,6888,518,26,548,83
0002_top_20250705_t1.png,8,502,948,544,977,42,29,1218,488,12,506,28
0002_top_20250705_t1.png,9,929,591,1018,672,89,81,7209,304,345,343,404
0002_top_20250705_t1.png,10,809,608,891,685,82,77,6314,366,308,401,365
0002_top_20250705_t1.png,11,854,599,935,675,81,76,6156,345,326,380,382
0002_top_20250705_t1.png,12,513,325,597,400,84,75,6300,561,502,596,565
0002_top_20250705_t1.png,13,403,430,489,503,86,73,6278,598,385,634,442
0002_top_20250705_t1.png,14,552,332,636,405,84,73,6132,539,506,575,566
0002_top_20250705_t1.png,15,387,595,473,676,86,81,6966,577,232,610,293
0002_top_20250705_t1.png,16,528,670,593,734,65,64,4160,506,209,531,256
0002_top_20250705_t1.png,17,1052,735,1147,835,95,100,9500,224,233,264,304
0002_top_20250705_t1.png,18,567,399,647,470,80,71,5680,522,448,556,505
0002_top_20250705_t1.png,19,764,378,848,448,84,70,5880,420,511,458,567
0002_top_20250705_t1.png,20,1059,563,1146,643,87,80,6960,242,396,281,456
0002_top_20250705_t1.png,21,389,437,449,507,60,70,4200,618,373,639,433
0002_top_20250705_t1.png,22,501,849,599,936,98,87,8526,475,50,514,107
0002_top_20250705_t1.png,23,570,666,644,734,74,68,5032,481,219,511,268
0002_top_20250705_t1.png,24,610,655,693,732,83,77,6391,458,230,492,285
0002_top_20250705_t1.png,25,447,426,524,492,77,66,5082,581,403,613,455
0002_top_20250705_t1.png,26,681,376,766,448,85,72,6120,463,494,501,551
0002_top_20250705_t1.png,27,880,780,970,869,90,89,8010,306,172,343,233
0002_top_20250705_t1.png,28,462,858,550,940,88,82,7216,497,38,531,92
0002_top_20250705_t1.png,29,543,839,638,928,95,89,8455,458,63,495,123
0002_top_20250705_t1.png,30,466,593,553,667,87,74,6438,537,256,573,310
0002_top_20250705_t1.png,31,598,387,688,459,90,72,6480,502,467,542,523
0002_top_20250705_t1.png,32,485,420,568,488,83,68,5644,559,416,595,468
0002_top_20250705_t1.png,33,637,827,726,912,89,85,7565,418,92,453,149
0002_top_20250705_t1.png,34,427,346,520,418,93,72,6696,597,469,638,526
0002_top_20250705_t1.png,35,520,409,606,483,86,74,6364,541,428,578,486
0002_top_20250705_t1.png,36,670,822,765,909,95,87,8265,400,102,438,160
0002_top_20250705_t1.png,37,468,335,562,411,94,76,7144,577,485,618,546
0002_top_20250705_t1.png,38,591,837,685,919,94,82,7708,436,79,474,133
0002_top_20250705_t1.png,39,643,375,734,451,91,76,6916,480,484,520,544
0002_top_20250705_t1.png,40,802,789,894,875,92,86,7912,342,153,380,211
0002_top_20250705_t1.png,41,1038,481,1127,564,89,83,7387,261,463,301,527
0002_top_20250705_t1.png,42,508,585,596,660,88,75,6600,517,271,554,325
0002_top_20250705_t1.png,43,508,856,584,934,76,78,5928,482,49,510,102
0002_top_20250705_t1.png,44,421,595,510,670,89,75,6675,558,245,595,299
0002_top_20250705_t1.png,45,417,361,481,434,64,73,4672,616,446,639,510
0002_top_20250705_t1.png,46,674,549,766,626,92,77,7084,437,334,477,390
0002_top_20250705_t1.png,47,918,504,1005,581,87,77,6699,321,422,360,481
0002_top_20250705_t1.png,48,715,809,806,892,91,83,7553,382,123,419,178
0002_top_20250705_t1.png,49,631,554,721,632,90,78,7020,459,319,497,377
0002_top_20250705_t1.png,50,681,553,754,622,73,69,5037,443,335,473,388
0002_top_20250705_t1.png,51,548,577,633,654,85,77,6545,500,283,535,340
0002_top_20250705_t1.png,52,473,871,542,943,69,72,4968,500,35,525,84
0002_top_20250705_t1.png,53,587,565,678,644,91,79,7189,479,300,517,359
0002_top_20250705_t1.png,54,1000,485,1087,567,87,82,7134,281,452,320,515
0002_top_20250705_t1.png,55,523,663,608,735,85,72,6120,499,211,534,261
0002_top_20250705_t1.png,56,882,518,961,591,79,73,5767,342,405,377,460
0002_top_20250705_t1.png,57,798,525,879,600,81,75,6075,383,380,418,437
0002_top_20250705_t1.png,58,1007,492,1073,560,66,68,4488,288,456,317,510
0002_top_20250705_t1.png,59,597,840,671,915,74,75,5550,443,80,471,131
0002_top_20250705_t1.png,60,537,328,627,405,90,77,6930,544,504,583,567
0002_top_20250705_t1.png,61,955,497,1049,577,94,80,7520,299,435,342,495
0002_top_20250705_t1.png,62,719,543,804,620,85,77,6545,419,347,455,405
0002_top_20250705_t1.png,63,595,571,669,641,74,70,5180,483,302,513,355
0002_top_20250705_t1.png,64,838,517,926,592,88,75,6600,360,396,399,452
0002_top_20250705_t1.png,65,1068,740,1135,823,67,83,5561,230,241,257,303
0002_top_20250705_t1.png,66,963,503,1035,573,72,70,5040,306,436,338,490
0002_top_20250705_t1.png,67,756,792,851,881,95,89,8455,362,140,401,200
0002_top_20250705_t1.png,68,1052,484,1121,558,69,74,5106,264,467,294,527
0002_top_20250705_t1.png,69,515,669,588,737,73,68,4964,508,205,537,254
0002_top_20250705_t1.png,70,522,323,587,389,65,66,4290,567,511,593,568
0002_top_20250705_t1.png,71,923,766,1016,858,93,92,8556,285,190,324,253
0002_top_20250705_t1.png,72,756,530,846,609,90,79,7110,399,365,438,424
0002_top_20250705_t1.png,73,516,590,582,654,66,64,4224,524,273,550,322
0002_top_20250705_t1.png,74,725,378,806,447,81,69,5589,442,503,478,559
0002_top_20250705_t1.png,75,680,825,751,900,71,75,5325,407,106,434,159
0002_top_20250705_t1.png,76,1013,756,1103,845,90,89,8010,244,217,282,279
0002_top_20250705_t1.png,77,437,350,509,412,72,62,4464,603,473,633,524
0002_top_20250705_t1.png,78,643,841,713,910,70,69,4830,423,92,450,139
0002_top_20250705_t1.png,79,392,603,463,671,71,68,4828,581,235,608,286
0002_top_20250705_t1.png,80,765,800,838,874,73,74,5402,368,143,397,195
0002_top_20250705_t1.png,81,640,560,712,633,72,73,5256,463,317,492,373
0002_top_20250705_t1.png,82,978,764,1060,852,82,88,7216,264,203,298,265
