image,pair_id,x1,y1,x2,y2,width,height,area
0020_top_20250703_t0.png,1,279,126,319,239,40,113,4520
0020_top_20250703_t0.png,2,278,257,318,373,40,116,4640
0020_top_20250703_t0.png,3,413,565,495,628,82,63,5166
0020_top_20250703_t0.png,4,142,132,182,249,40,117,4680
0020_top_20250703_t0.png,5,39,118,79,239,40,121,4840
0020_top_20250703_t0.png,6,106,118,148,244,42,126,5292
0020_top_20250703_t0.png,7,74,118,115,240,41,122,5002
0020_top_20250703_t0.png,8,175,251,217,370,42,119,4998
0020_top_20250703_t0.png,9,244,253,287,374,43,121,5203
0020_top_20250703_t0.png,10,10,119,46,226,36,107,3852
0020_top_20250703_t0.png,11,204,252,251,374,47,122,5734
0020_top_20250703_t0.png,12,0,124,16,221,16,97,1552
