image,pair_id,x1,y1,x2,y2,width,height,area
0004_top_20250705_t0.JPG,1,188,573,249,621,61,48,2928
0004_top_20250705_t0.JPG,2,194,516,251,559,57,43,2451
0004_top_20250705_t0.JPG,3,275,282,327,325,52,43,2236
0004_top_20250705_t0.JPG,4,262,437,321,483,59,46,2714
0004_top_20250705_t0.JPG,5,275,237,329,285,54,48,2592
0004_top_20250705_t0.JPG,6,256,487,316,532,60,45,2700
0004_top_20250705_t0.JPG,7,264,393,320,435,56,42,2352
0004_top_20250705_t0.JPG,8,368,435,409,514,41,79,3239
0004_top_20250705_t0.JPG,9,457,63,488,133,31,70,2170
0004_top_20250705_t0.JPG,10,276,564,314,636,38,72,2736
0004_top_20250705_t0.JPG,11,279,191,331,239,52,48,2496
0004_top_20250705_t0.JPG,12,423,261,462,315,39,54,2106
0004_top_20250705_t0.JPG,13,355,51,387,119,32,68,2176
0004_top_20250705_t0.JPG,14,417,58,447,123,30,65,1950
0004_top_20250705_t0.JPG,15,270,352,325,397,55,45,2475
0004_top_20250705_t0.JPG,16,543,132,576,193,33,61,2013
0004_top_20250705_t0.JPG,17,552,181,594,230,42,49,2058
0004_top_20250705_t0.JPG,18,501,95,536,159,35,64,2240
0004_top_20250705_t0.JPG,19,319,34,344,103,25,69,1725
0004_top_20250705_t0.JPG,20,294,35,322,102,28,67,1876
0004_top_20250705_t0.JPG,21,395,57,420,123,25,66,1650
0004_top_20250705_t0.JPG,22,250,36,278,100,28,64,1792
0004_top_20250705_t0.JPG,23,229,35,257,100,28,65,1820
0004_top_20250705_t0.JPG,24,205,25,237,92,32,67,2144
0004_top_20250705_t0.JPG,25,270,37,298,103,28,66,1848
0004_top_20250705_t0.JPG,26,381,357,425,423,44,66,2904
0004_top_20250705_t0.JPG,27,411,288,451,351,40,63,2520
0004_top_20250705_t0.JPG,28,396,322,438,384,42,62,2604
0004_top_20250705_t0.JPG,29,219,29,248,97,29,68,1972
