image,pair_id,x1,y1,x2,y2,width,height,area
0012_top_20250708_t1.png,1,95,5,130,99,35,94,3290
0012_top_20250708_t1.png,2,551,543,584,639,33,96,3168
0012_top_20250708_t1.png,3,547,395,580,517,33,122,4026
0012_top_20250708_t1.png,4,348,386,387,519,39,133,5187
0012_top_20250708_t1.png,5,309,385,349,520,40,135,5400
0012_top_20250708_t1.png,6,393,394,429,523,36,129,4644
0012_top_20250708_t1.png,7,0,0,24,95,24,95,2280
0012_top_20250708_t1.png,8,464,400,502,520,38,120,4560
0012_top_20250708_t1.png,9,81,391,114,522,33,131,4323
0012_top_20250708_t1.png,10,31,5,70,102,39,97,3783
0012_top_20250708_t1.png,11,270,385,306,512,36,127,4572
0012_top_20250708_t1.png,12,305,147,332,233,27,86,2322
0012_top_20250708_t1.png,13,506,416,539,519,33,103,3399
0012_top_20250708_t1.png,14,204,119,235,235,31,116,3596
0012_top_20250708_t1.png,15,240,129,269,239,29,110,3190
0012_top_20250708_t1.png,16,275,141,301,226,26,85,2210
0012_top_20250708_t1.png,17,190,382,231,521,41,139,5699
0012_top_20250708_t1.png,18,13,123,55,245,42,122,5124
0012_top_20250708_t1.png,19,157,390,193,513,36,123,4428
0012_top_20250708_t1.png,20,130,121,165,241,35,120,4200
0012_top_20250708_t1.png,21,230,381,269,522,39,141,5499
0012_top_20250708_t1.png,22,113,385,152,526,39,141,5499
0012_top_20250708_t1.png,23,165,109,200,239,35,130,4550
0012_top_20250708_t1.png,24,56,121,98,243,42,122,5124
