image,pair_id,x1,y1,x2,y2,width,height,area
0047_top_20250623_t1.jpg,1,326,178,347,270,21,92,1932
0047_top_20250623_t1.jpg,2,141,171,162,256,21,85,1785
0047_top_20250623_t1.jpg,3,488,3,507,92,19,89,1691
0047_top_20250623_t1.jpg,4,5,273,30,361,25,88,2200
0047_top_20250623_t1.jpg,5,246,182,271,281,25,99,2475
0047_top_20250623_t1.jpg,6,136,279,160,368,24,89,2136
0047_top_20250623_t1.jpg,7,31,276,63,370,32,94,3008
0047_top_20250623_t1.jpg,8,295,182,315,268,20,86,1720
0047_top_20250623_t1.jpg,9,93,0,116,72,23,72,1656
0047_top_20250623_t1.jpg,10,561,10,582,102,21,92,1932
0047_top_20250623_t1.jpg,11,462,196,483,288,21,92,1932
0047_top_20250623_t1.jpg,12,491,194,512,287,21,93,1953
0047_top_20250623_t1.jpg,13,0,0,5,67,5,67,335
