image,pair_id,x1,y1,x2,y2,width,height,area
0002_top_20250705_t1.png,1,307,100,339,156,32,56,1792
0002_top_20250705_t1.png,2,557,165,594,221,37,56,2072
0002_top_20250705_t1.png,3,459,13,491,42,32,29,928
0002_top_20250705_t1.png,4,201,14,232,50,31,36,1116
0002_top_20250705_t1.png,5,519,190,554,244,35,54,1890
0002_top_20250705_t1.png,6,399,277,432,330,33,53,1749
0002_top_20250705_t1.png,7,518,26,548,83,30,57,1710
0002_top_20250705_t1.png,8,488,12,506,28,18,16,288
0002_top_20250705_t1.png,9,304,345,343,404,39,59,2301
0002_top_20250705_t1.png,10,366,308,401,365,35,57,1995
0002_top_20250705_t1.png,11,345,326,380,382,35,56,1960
0002_top_20250705_t1.png,12,561,502,596,565,35,63,2205
0002_top_20250705_t1.png,13,598,385,634,442,36,57,2052
0002_top_20250705_t1.png,14,539,506,575,566,36,60,2160
0002_top_20250705_t1.png,15,577,232,610,293,33,61,2013
0002_top_20250705_t1.png,16,506,209,531,256,25,47,1175
0002_top_20250705_t1.png,17,224,233,264,304,40,71,2840
0002_top_20250705_t1.png,18,522,448,556,505,34,57,1938
0002_top_20250705_t1.png,19,420,511,458,567,38,56,2128
0002_top_20250705_t1.png,20,242,396,281,456,39,60,2340
0002_top_20250705_t1.png,21,618,373,639,433,21,60,1260
0002_top_20250705_t1.png,22,475,50,514,107,39,57,2223
0002_top_20250705_t1.png,23,481,219,511,268,30,49,1470
0002_top_20250705_t1.png,24,458,230,492,285,34,55,1870
0002_top_20250705_t1.png,25,581,403,613,455,32,52,1664
0002_top_20250705_t1.png,26,463,494,501,551,38,57,2166
0002_top_20250705_t1.png,27,306,172,343,233,37,61,2257
0002_top_20250705_t1.png,28,497,38,531,92,34,54,1836
0002_top_20250705_t1.png,29,458,63,495,123,37,60,2220
0002_top_20250705_t1.png,30,537,256,573,310,36,54,1944
0002_top_20250705_t1.png,31,502,467,542,523,40,56,2240
0002_top_20250705_t1.png,32,559,416,595,468,36,52,1872
0002_top_20250705_t1.png,33,418,92,453,149,35,57,1995
0002_top_20250705_t1.png,34,597,469,638,526,41,57,2337
0002_top_20250705_t1.png,35,541,428,578,486,37,58,2146
0002_top_20250705_t1.png,36,400,102,438,160,38,58,2204
0002_top_20250705_t1.png,37,577,485,618,546,41,61,2501
0002_top_20250705_t1.png,38,436,79,474,133,38,54,2052
0002_top_20250705_t1.png,39,480,484,520,544,40,60,2400
0002_top_20250705_t1.png,40,342,153,380,211,38,58,2204
0002_top_20250705_t1.png,41,261,463,301,527,40,64,2560
0002_top_20250705_t1.png,42,517,271,554,325,37,54,1998
0002_top_20250705_t1.png,43,482,49,510,102,28,53,1484
0002_top_20250705_t1.png,44,558,245,595,299,37,54,1998
0002_top_20250705_t1.png,45,616,446,639,510,23,64,1472
0002_top_20250705_t1.png,46,437,334,477,390,40,56,2240
0002_top_20250705_t1.png,47,321,422,360,481,39,59,2301
0002_top_20250705_t1.png,48,382,123,419,178,37,55,2035
0002_top_20250705_t1.png,49,459,319,497,377,38,58,2204
0002_top_20250705_t1.png,50,443,335,473,388,30,53,1590
0002_top_20250705_t1.png,51,500,283,535,340,35,57,1995
0002_top_20250705_t1.png,52,500,35,525,84,25,49,1225
0002_top_20250705_t1.png,53,479,300,517,359,38,59,2242
0002_top_20250705_t1.png,54,281,452,320,515,39,63,2457
0002_top_20250705_t1.png,55,499,211,534,261,35,50,1750
0002_top_20250705_t1.png,56,342,405,377,460,35,55,1925
0002_top_20250705_t1.png,57,383,380,418,437,35,57,1995
0002_top_20250705_t1.png,58,288,456,317,510,29,54,1566
0002_top_20250705_t1.png,59,443,80,471,131,28,51,1428
0002_top_20250705_t1.png,60,544,504,583,567,39,63,2457
0002_top_20250705_t1.png,61,299,435,342,495,43,60,2580
0002_top_20250705_t1.png,62,419,347,455,405,36,58,2088
0002_top_20250705_t1.png,63,483,302,513,355,30,53,1590
0002_top_20250705_t1.png,64,360,396,399,452,39,56,2184
0002_top_20250705_t1.png,65,230,241,257,303,27,62,1674
0002_top_20250705_t1.png,66,306,436,338,490,32,54,1728
0002_top_20250705_t1.png,67,362,140,401,200,39,60,2340
0002_top_20250705_t1.png,68,264,467,294,527,30,60,1800
0002_top_20250705_t1.png,69,508,205,537,254,29,49,1421
0002_top_20250705_t1.png,70,567,511,593,568,26,57,1482
0002_top_20250705_t1.png,71,285,190,324,253,39,63,2457
0002_top_20250705_t1.png,72,399,365,438,424,39,59,2301
0002_top_20250705_t1.png,73,524,273,550,322,26,49,1274
0002_top_20250705_t1.png,74,442,503,478,559,36,56,2016
0002_top_20250705_t1.png,75,407,106,434,159,27,53,1431
0002_top_20250705_t1.png,76,244,217,282,279,38,62,2356
0002_top_20250705_t1.png,77,603,473,633,524,30,51,1530
0002_top_20250705_t1.png,78,423,92,450,139,27,47,1269
0002_top_20250705_t1.png,79,581,235,608,286,27,51,1377
0002_top_20250705_t1.png,80,368,143,397,195,29,52,1508
0002_top_20250705_t1.png,81,463,317,492,373,29,56,1624
0002_top_20250705_t1.png,82,264,203,298,265,34,62,2108
