image,pair_id,x1,y1,x2,y2,width,height,area
0007_top_20250707_t1.JPG,1,197,398,232,517,35,119,4165
0007_top_20250707_t1.JPG,2,603,124,636,231,33,107,3531
0007_top_20250707_t1.JPG,3,262,401,296,515,34,114,3876
0007_top_20250707_t1.JPG,4,294,400,329,515,35,115,4025
0007_top_20250707_t1.JPG,5,166,407,198,520,32,113,3616
0007_top_20250707_t1.JPG,6,135,411,167,517,32,106,3392
0007_top_20250707_t1.JPG,7,510,136,543,249,33,113,3729
0007_top_20250707_t1.JPG,8,1,81,37,193,36,112,4032
0007_top_20250707_t1.JPG,9,407,127,444,243,37,116,4292
0007_top_20250707_t1.JPG,10,568,124,601,235,33,111,3663
0007_top_20250707_t1.JPG,11,235,405,266,514,31,109,3379
0007_top_20250707_t1.JPG,12,304,131,344,247,40,116,4640
0007_top_20250707_t1.JPG,13,374,125,410,243,36,118,4248
0007_top_20250707_t1.JPG,14,96,415,129,538,33,123,4059
0007_top_20250707_t1.JPG,15,273,140,308,247,35,107,3745
0007_top_20250707_t1.JPG,16,40,98,77,214,37,116,4292
0007_top_20250707_t1.JPG,17,341,127,380,246,39,119,4641
0007_top_20250707_t1.JPG,18,170,137,211,249,41,112,4592
0007_top_20250707_t1.JPG,19,237,151,275,253,38,102,3876
0007_top_20250707_t1.JPG,20,75,112,110,219,35,107,3745
0007_top_20250707_t1.JPG,21,136,127,176,240,40,113,4520
0007_top_20250707_t1.JPG,22,3,421,36,533,33,112,3696
0007_top_20250707_t1.JPG,23,68,412,98,512,30,100,3000
0007_top_20250707_t1.JPG,24,207,140,244,251,37,111,4107
0007_top_20250707_t1.JPG,25,324,331,453,498,129,167,21543
0007_top_20250707_t1.JPG,26,108,123,141,238,33,115,3795
0007_top_20250707_t1.JPG,27,440,134,477,241,37,107,3959
0007_top_20250707_t1.JPG,28,38,412,69,508,31,96,2976
0007_top_20250707_t1.JPG,29,465,200,500,303,35,103,3605
0007_top_20250707_t1.JPG,30,84,417,128,546,44,129,5676
0007_top_20250707_t1.JPG,31,462,146,501,310,39,164,6396
0007_top_20250707_t1.JPG,32,0,80,16,193,16,113,1808
0007_top_20250707_t1.JPG,33,324,338,432,399,108,61,6588
