image_id,method,rmse,inliers,num_lm_common,passed,confidence
bright_0012_top_20250624_t0,Homography,6.99E-05,4,4,TRUE,medium
bright_0012_top_20250704_t0,Homography,12.78803026,6,6,TRUE,medium
bright_0012_top_20250707_t0,Homography,0.0110064957,4,4,TRUE,medium
bright_0012_top_20250707_t1,Homography,0,4,4,TRUE,medium
bright_0012_top_20250709_t0,Homography,457.7476907,5,5,FALSE,low
bright_0012_top_20250709_t1,Homography,0.00107593399,4,4,TRUE,medium
bright_0012_top_20250711_t0,Homography,67.67231843,5,5,FALSE,low
bright_0013_top_20250624_t0,Homography,0.201237587,4,4,TRUE,medium
bright_0013_top_20250702_t0,Homography,0.000522829714,4,4,TRUE,medium
bright_0013_top_20250702_t1,Homography,0.000447280371,4,4,TRUE,medium
bright_0013_top_20250703_t0,Homography,1.769572964,5,5,TRUE,medium
bright_0013_top_20250707_t0,Homography,0.000170598448,4,4,TRUE,medium
bright_0013_top_20250708_t0,Homography,19.51921848,6,6,FALSE,low
bright_0014_top_20250624_t0,Homography,347.413426,5,5,FALSE,low
bright_0014_top_20250630_t0,Homography,0.000152587891,4,4,TRUE,medium
bright_0014_top_20250702_t0,Homography,0.00113941374,4,4,TRUE,medium
bright_0014_top_20250702_t1,Homography,0.000998256057,4,4,TRUE,medium
bright_0014_top_20250703_t0,Homography,1330.815539,4,4,FALSE,low
bright_0014_top_20250703_t1,Homography,0.00556425086,4,4,TRUE,medium
bright_0014_top_20250704_t0,Homography,0,4,4,TRUE,medium
bright_0014_top_20250704_t1,Homography,24.24746574,6,6,FALSE,low
bright_0014_top_20250705_t0,Homography,170.7956131,10,10,FALSE,low
bright_0014_top_20250707_t1,Homography,0.00367581663,4,4,TRUE,medium
bright_0014_top_20250708_t0,Homography,540.9256377,7,7,FALSE,low
bright_0014_top_20250708_t1,Homography,1231.767191,5,5,FALSE,low
bright_0014_top_20250709_t0,Homography,0.00125725385,4,4,TRUE,medium
bright_0014_top_20250709_t1,Similarity,202.8490119,5,5,FALSE,low
bright_0015_top_20250630_t0,Homography,760.7627621,9,9,FALSE,low
bright_0015_top_20250704_t0,Homography,0,4,4,TRUE,medium
bright_0015_top_20250705_t0,Homography,394.5051508,9,9,FALSE,low
bright_0015_top_20250707_t0,Homography,0.000959485469,4,4,TRUE,medium
bright_0015_top_20250709_t0,Homography,0.000895471237,4,4,TRUE,medium
bright_0016_top_20250624_t0,Homography,2.976410069,7,7,TRUE,medium
bright_0016_top_20250702_t1,Homography,0.000420655785,4,4,TRUE,medium
bright_0016_top_20250708_t0,Homography,0.00759519925,4,4,TRUE,medium
bright_0017_top_20250618_t0,Homography,0,4,4,TRUE,medium
bright_0017_top_20250630_t0,Homography,239.7650204,9,9,FALSE,low
bright_0017_top_20250703_t0,Homography,6.10E-05,4,4,TRUE,medium
bright_0017_top_20250708_t0,Homography,0.000942376932,4,4,TRUE,medium
bright_0017_top_20250708_t1,Homography,0.000663757324,4,4,TRUE,medium
bright_0017_top_20250711_t0,Homography,0.045431532,4,4,TRUE,medium
bright_0017_top_20250711_t1,Similarity,273.7466909,5,5,FALSE,low
bright_0018_top_20250624_t0,Homography,3.81E-06,4,4,TRUE,medium
bright_0018_top_20250630_t0,Homography,3.15E-05,4,4,TRUE,medium
bright_0018_top_20250702_t0,Homography,0.00178429992,4,4,TRUE,medium
bright_0018_top_20250703_t1,Homography,0.00622019815,4,4,TRUE,medium
bright_0018_top_20250704_t0-1,Homography,11.62313639,6,6,TRUE,medium
bright_0018_top_20250711_t0,Homography,220.1901958,7,7,FALSE,low
bright_0019_top_20250623_t0,Similarity,322.3762626,5,5,FALSE,low
bright_0019_top_20250624_t0,Homography,0.00289692039,4,4,TRUE,medium
bright_0019_top_20250702_t1,Homography,0.00192661473,4,4,TRUE,medium
bright_0019_top_20250707_t1,Homography,0.000416483889,4,4,TRUE,medium
bright_0019_top_20250708_t0,Homography,0.0201692853,4,4,TRUE,medium
bright_0019_top_20250708_t1,Homography,0.00930062935,4,4,TRUE,medium
bright_0019_top_20250711_t0,Homography,176.7501084,6,6,FALSE,low
bright_0020_top_20250711_t0,Homography,312.530742,6,6,FALSE,low
bright_0020_top_20250711_t1,Homography,307.8545401,6,6,FALSE,low
bright_0021_top_20250702_t0,Homography,0.000392005389,4,4,TRUE,medium
bright_0021_top_20250707_t1,Homography,0.000172633492,4,4,TRUE,medium
bright_0022_top_20250624_t0,Homography,0.220247359,4,4,TRUE,medium
bright_0022_top_20250707_t1,Homography,172.0600614,5,5,FALSE,low
bright_0022_top_20250709_t0,Homography,0,4,4,TRUE,medium
bright_0023_top_20250630_t0,Similarity,418.2211035,5,5,FALSE,low
bright_0023_top_20250709_t1,Homography,8.07E-05,4,4,TRUE,medium
bright_0023_top_20250711_t0,Homography,0.208290573,4,4,TRUE,medium
bright_0023_top_20250711_t1,Homography,175.7484547,6,6,FALSE,low
bright_0024_top_20250626_t0,Homography,0.000112128742,4,4,TRUE,medium
bright_0024_top_20250630_t0,Homography,0.000139849112,4,4,TRUE,medium
bright_0024_top_20250711_t0,Homography,0.270565325,4,4,TRUE,medium
bright_0024_top_20250711_t1,Homography,146.8924887,6,6,FALSE,low
bright_0025_top_20250707_t0,Homography,199.3180768,5,5,FALSE,low
bright_0027_top_20250708_t1,Homography,243.5505769,6,6,FALSE,low
bright_0027_top_20250709_t0,Homography,0.00112346558,4,4,TRUE,medium
bright_0027_top_20250709_t1,Homography,242.2471026,5,5,FALSE,low
bright_0028_top_20250704_t0,Homography,2.378027622,7,7,TRUE,medium
bright_0028_top_20250709_t1,Homography,10.30113285,8,8,TRUE,medium
bright_0029_top_20250624_t0,Homography,348.4743137,6,6,FALSE,low
bright_0029_top_20250704_t0,Homography,544.0685496,11,11,FALSE,low
bright_0029_top_20250704_t1,Homography,0.00478525454,4,4,TRUE,medium
bright_0029_top_20250707_t0,Homography,0.00143951128,4,4,TRUE,medium
bright_0029_top_20250707_t1,Homography,0.00624574874,4,4,TRUE,medium
bright_0030_top_20250624_t0,Homography,280.6022679,5,5,FALSE,low
bright_0030_top_20250630_t0,Homography,0.000255328377,4,4,TRUE,medium
bright_0030_top_20250704_t0,Homography,0.000526815079,4,4,TRUE,medium
bright_0030_top_20250709_t1,Homography,0.000513385127,4,4,TRUE,medium
bright_0031_top_20250624_t0,Homography,322.9398936,7,7,FALSE,low
bright_0031_top_20250630_t0,Homography,7.866489852,5,5,TRUE,medium
bright_0031_top_20250704_t1,Homography,0.00206332458,4,4,TRUE,medium
bright_0032_top_20250630_t0,Homography,0.0245623662,4,4,TRUE,medium
bright_0033_top_20250630_t0,Homography,6.10E-05,4,4,TRUE,medium
bright_0033_top_20250707_t1,Homography,0.00329508595,4,4,TRUE,medium
bright_0034_top_20250623_t0,Homography,72.82452338,5,5,FALSE,low
bright_0034_top_20250630_t0,Homography,5.673303367,5,5,TRUE,medium
bright_0034_top_20250704_t0,Homography,0.000149504989,4,4,TRUE,medium
bright_0034_top_20250704_t1,Homography,8.63E-05,4,4,TRUE,medium
bright_0036_top_20250623_t0,Homography,7.63E-05,4,4,TRUE,medium
bright_0036_top_20250626_t0,Homography,534.8369378,8,8,FALSE,low
bright_0037_top_20250623_t0,Homography,5.438129518,10,10,TRUE,medium
bright_0037_top_20250626_t0,Homography,5.637485887,10,10,TRUE,medium
bright_0037_top_20250703_t1,Homography,135.3883151,9,9,FALSE,low
bright_0038_top_20250623_t0,Homography,0.000272957517,4,4,TRUE,medium
bright_0038_top_20250703_t0,Homography,0.000933783037,4,4,TRUE,medium
bright_0038_top_20250704_t1,Homography,0,4,4,TRUE,medium
bright_0039_top_20250623_t0,Homography,3.152776038,5,5,TRUE,medium
bright_0039_top_20250703_t1,Homography,374.6733268,8,8,FALSE,low
bright_0039_top_20250704_t1,Homography,0.00491058083,4,4,TRUE,medium
bright_0040_top_20250626_t0,Homography,0.000222171322,4,4,TRUE,medium
bright_0040_top_20250704_t0,Homography,1358.191237,8,8,FALSE,low
bright_0040_top_20250704_t1,Homography,535.1079645,10,10,FALSE,low
bright_0041_top_20250623_t0,Homography,109.2698579,6,6,FALSE,low
bright_0042_top_20250623_t0,Homography,0.00174037175,4,4,TRUE,medium
bright_0043_top_20250704_t1,Homography,565.0889537,5,5,FALSE,low
bright_0044_top_20250704_t0,Homography,0.000155609726,4,4,TRUE,medium
bright_0046_top_20250623_t0,Homography,0.0168282792,4,4,TRUE,medium
bright_0046_top_20250704_t1,Homography,0.0015073027,4,4,TRUE,medium
bright_0047_top_20250626_t0,Homography,0.00161426162,4,4,TRUE,medium
bright_0047_top_20250704_t0,Homography,0,4,4,TRUE,medium
bright_0048_top_20250623_t0,Homography,84.51094615,5,5,FALSE,low
bright_0048_top_20250626_t0,Homography,0.000206980285,4,4,TRUE,medium
bright_0048_top_20250704_t0,Homography,371.9220487,14,14,FALSE,low
bright_0048_top_20250704_t1,Homography,0.0019624013,4,4,TRUE,medium
bright_0049_top_20250626_t0,Homography,0.00264272359,4,4,TRUE,medium
bright_0049_top_20250704_t0,Homography,0.00315237128,4,4,TRUE,medium
bright_0049_top_20250704_t1,Homography,0.00463912359,4,4,TRUE,medium
bright_0050_top_20250626_t0,Homography,835.3050587,6,6,FALSE,low
bright_0050_top_20250704_t0,Homography,0.00173976963,4,4,TRUE,medium
bright_s001_top_20250624_t1,Homography,0.000480591301,4,4,TRUE,medium
bright_s001_top_20250703_t0,Homography,0.00316149868,4,4,TRUE,medium
bright_s002_top_20250626_t1,Homography,0.000519695629,4,4,TRUE,medium
bright_s002_top_20250707_t0,Homography,1600.71269,9,9,FALSE,low
bright_s003_top_20250619_t1,Homography,0.000521484604,4,4,TRUE,medium
bright_s003_top_20250624_t1,Homography,0,4,4,TRUE,medium
bright_s003_top_20250711_t0,Homography,326.2935288,5,5,FALSE,low
bright_s004_top_20250624_t1,Homography,3.05E-05,4,4,TRUE,medium
bright_s004_top_20250709_t0,Homography,0.00102569258,4,4,TRUE,medium
bright_s005_top_20250711_t0,Homography,367.1861311,9,9,FALSE,low
bright_s006_top_20250707_t0,Homography,306.3172947,9,9,FALSE,low
bright_s007_top_20250619_t1,Homography,0.00162102642,4,4,TRUE,medium
bright_s007_top_20250707_t0,Homography,278.4009396,7,7,FALSE,low
bright_s007_top_20250711_t0,Homography,0.052286106,4,4,TRUE,medium
bright_s009_top_20250619_t1,Homography,373.0357166,6,6,FALSE,low
bright_s010_top_20250711_t0,Homography,220.139428,10,10,FALSE,low
bright_s011_top_20250619_t1,Homography,0.00301309895,4,4,TRUE,medium
bright_s012_top_20250707_t0,Homography,0.0518126557,4,4,TRUE,medium
bright_s013_top_20250704_t1,Homography,184.4015076,7,7,FALSE,low
bright_s017_top_20250704_t0,Homography,380.4203851,5,5,FALSE,low
noisy_0001_top_20250623_t0,Homography,353.487854,8,8,FALSE,low
noisy_0001_top_20250624_t0,Homography,0,4,4,TRUE,medium
noisy_0001_top_20250630_t0,Homography,175.0901742,10,10,FALSE,low
noisy_0001_top_20250702_t0,Homography,0.814422639,5,5,TRUE,medium
noisy_0001_top_20250702_t1,Homography,4.32E-05,4,4,TRUE,medium
noisy_0001_top_20250703_t0,Homography,117.3628299,5,5,FALSE,low
noisy_0001_top_20250703_t1,Homography,239.1374779,6,6,FALSE,low
noisy_0001_top_20250705_t0,Homography,0.000196595745,4,4,TRUE,medium
noisy_0001_top_20250705_t1,Homography,608.9126506,12,12,FALSE,low
noisy_0001_top_20250707_t1,Homography,0.000115201331,4,4,TRUE,medium
noisy_0001_top_20250708_t0,Homography,0.0103855313,4,4,TRUE,medium
noisy_0001_top_20250708_t1,Homography,0.0700848457,4,4,TRUE,medium
noisy_0001_top_20250711_t0,Homography,0.000143140129,4,4,TRUE,medium
noisy_0001_top_20250711_t1,Homography,0.000143140129,4,4,TRUE,medium
noisy_0002_top_20250618_t0,Homography,0.00312905644,4,4,TRUE,medium
noisy_0002_top_20250623_t0,Homography,0.00369383264,4,4,TRUE,medium
noisy_0002_top_20250703_t1,Homography,0.00160362541,4,4,TRUE,medium
noisy_0002_top_20250704_t0,Homography,6.10E-05,4,4,TRUE,medium
noisy_0002_top_20250704_t1,Homography,716.1292882,7,7,FALSE,low
noisy_0002_top_20250705_t0,Homography,369.6053562,7,7,FALSE,low
noisy_0002_top_20250707_t0,Homography,195.9157758,6,6,FALSE,low
noisy_0002_top_20250711_t0,Homography,0.00110096155,4,4,TRUE,medium
noisy_0003_top_20250623_t0,Homography,348.9906733,9,9,FALSE,low
noisy_0003_top_20250624_t0,Homography,40.35288018,5,5,FALSE,low
noisy_0003_top_20250703_t0,Homography,286.8234529,7,7,FALSE,low
noisy_0003_top_20250707_t0,Homography,0.00347404796,4,4,TRUE,medium
noisy_0003_top_20250707_t1,Homography,86.63043255,5,5,FALSE,low
noisy_0003_top_20250711_t1,Homography,261.2054119,8,8,FALSE,low
noisy_0004_top_20250624_t0,Homography,8.808524018,6,6,TRUE,medium
noisy_0004_top_20250626_t0,Homography,186.112095,6,6,FALSE,low
noisy_0004_top_20250703_t0,Homography,0.00016784668,4,4,TRUE,medium
noisy_0004_top_20250703_t1,Homography,96.54888779,7,7,FALSE,low
noisy_0004_top_20250705_t0,Homography,0.000391113453,4,4,TRUE,medium
noisy_0004_top_20250707_t0,Homography,408.1350641,6,6,FALSE,low
noisy_0004_top_20250709_t1,Homography,0.039695346,4,4,TRUE,medium
noisy_0005_top_20250623_t0,Homography,0.000585627474,4,4,TRUE,medium
noisy_0005_top_20250703_t0,Homography,0.00119370161,4,4,TRUE,medium
noisy_0005_top_20250704_t1,Homography,4.059876939,7,7,TRUE,medium
noisy_0005_top_20250705_t1,Homography,429.9347562,16,16,FALSE,low
noisy_0005_top_20250707_t0,Homography,290.9348761,5,5,FALSE,low
noisy_0005_top_20250707_t1,Homography,0.00350945514,4,4,TRUE,medium
noisy_0005_top_20250709_t1,Homography,7.225078248,5,5,TRUE,medium
noisy_0006_top_20250703_t0,Homography,0.00383842717,4,4,TRUE,medium
noisy_0006_top_20250703_t1,Homography,0.000186257257,4,4,TRUE,medium
noisy_0006_top_20250705_t1,Homography,699.2917744,12,12,FALSE,low
noisy_0006_top_20250707_t0,Similarity,236.5270896,5,5,FALSE,low
noisy_0006_top_20250707_t1,Homography,109.1022965,6,6,FALSE,low
noisy_0006_top_20250708_t0,Homography,0.0235605783,4,4,TRUE,medium
noisy_0006_top_20250708_t1,Homography,0.0200656731,4,4,TRUE,medium
noisy_0006_top_20250711_t0,Homography,877.4045146,7,7,FALSE,low
noisy_0006_top_20250711_t1,Homography,0.00323169481,4,4,TRUE,medium
noisy_0007_top_20250703_t0,Homography,0.0093257919,4,4,TRUE,medium
noisy_0007_top_20250703_t1,Homography,0.000951443925,4,4,TRUE,medium
noisy_0007_top_20250704_t1,Homography,4.514762447,7,7,TRUE,medium
noisy_0007_top_20250705_t0,Homography,135.8499254,5,5,FALSE,low
noisy_0007_top_20250705_t1,Homography,173.2889456,5,5,FALSE,low
noisy_0007_top_20250707_t0,Homography,0.000604987415,4,4,TRUE,medium
noisy_0007_top_20250707_t1,Homography,0.0014411278,4,4,TRUE,medium
noisy_0007_top_20250708_t1,Homography,0,4,4,TRUE,medium
noisy_0008_top_20250618_t0,Homography,0.000314567995,4,4,TRUE,medium
noisy_0008_top_20250704_t1,Homography,4.541897252,7,7,TRUE,medium
noisy_0008_top_20250707_t1,Homography,0.000828483396,4,4,TRUE,medium
noisy_0008_top_20250709_t1,Homography,286.1919099,6,6,FALSE,low
noisy_0008_top_20250711_t0,Homography,0.000664414705,4,4,TRUE,medium
noisy_0008_top_20250711_t1,Homography,0.00376369717,4,4,TRUE,medium
noisy_0009_top_20250624_t0,Homography,0.000272190078,4,4,TRUE,medium
noisy_0009_top_20250703_t0,Homography,140.4968889,5,5,FALSE,low
noisy_0009_top_20250703_t1,Homography,13.23731631,6,6,TRUE,medium
noisy_0009_top_20250704_t0,Homography,2.753981292,8,8,TRUE,medium
noisy_0009_top_20250704_t1,Homography,212.5987745,6,6,FALSE,low
noisy_0009_top_20250705_t0,Homography,339.5436498,6,6,FALSE,low
noisy_0009_top_20250707_t0,Homography,352.4056248,8,8,FALSE,low
noisy_0009_top_20250707_t1,Homography,613.2347191,8,8,FALSE,low
noisy_0009_top_20250709_t0,Homography,189.9808654,5,5,FALSE,low
noisy_0010_top_20250624_t0,Homography,65.82410482,5,5,FALSE,low
noisy_0010_top_20250703_t0,Homography,5.29E-05,4,4,TRUE,medium
noisy_0010_top_20250704_t0,Homography,0,4,4,TRUE,medium
noisy_0010_top_20250704_t1,Homography,3.520052631,6,6,TRUE,medium
noisy_0010_top_20250705_t0,Homography,3424.316544,13,13,FALSE,low
noisy_0010_top_20250708_t0,Similarity,172.7982244,5,5,FALSE,low
noisy_0010_top_20250708_t1,Homography,407.6747291,7,7,FALSE,low
noisy_0010_top_20250709_t1,Homography,0.00447381867,4,4,TRUE,medium
noisy_0010_top_20250711_t0-1,Homography,0.0249601516,4,4,TRUE,medium
noisy_0011_top_20250702_t0,Homography,0.000139862118,4,4,TRUE,medium
noisy_0011_top_20250703_t0,Homography,3.05E-05,4,4,TRUE,medium
noisy_0011_top_20250703_t1,Homography,4.32E-05,4,4,TRUE,medium
noisy_0011_top_20250704_t1,Homography,0,4,4,TRUE,medium
noisy_0011_top_20250708_t1,Homography,5.032114295,12,12,TRUE,medium
noisy_0011_top_20250711_t1,Homography,0.000928155904,4,4,TRUE,medium
noisy_0012_top_20250624_t0,Homography,0.000257598007,4,4,TRUE,medium
noisy_0012_top_20250702_t0,Homography,0.00236014259,4,4,TRUE,medium
noisy_0012_top_20250704_t0,Homography,6.148159713,5,5,TRUE,medium
noisy_0012_top_20250707_t0,Homography,300.1456551,6,6,FALSE,low
noisy_0012_top_20250707_t1,Homography,2.16E-05,4,4,TRUE,medium
noisy_0012_top_20250709_t0,Homography,601.6449063,5,5,FALSE,low
noisy_0012_top_20250709_t1,Homography,0.000482525278,4,4,TRUE,medium
noisy_0012_top_20250711_t0,Homography,496.0223885,6,6,FALSE,low
noisy_0013_top_20250624_t0,Homography,0.0165157907,4,4,TRUE,medium
noisy_0013_top_20250702_t1,Homography,0.00021430316,4,4,TRUE,medium
noisy_0013_top_20250703_t0,Homography,464.8177203,6,6,FALSE,low
noisy_0013_top_20250707_t0,Homography,279.4584583,7,7,FALSE,low
noisy_0013_top_20250708_t0,Homography,6.10E-05,4,4,TRUE,medium
noisy_0014_top_20250624_t0,Homography,0.000536450068,4,4,TRUE,medium
noisy_0014_top_20250630_t0,Homography,0.00130085092,4,4,TRUE,medium
noisy_0014_top_20250702_t1,Homography,0.00173306529,4,4,TRUE,medium
noisy_0014_top_20250703_t1,Homography,0.00095486376,4,4,TRUE,medium
noisy_0014_top_20250704_t0,Homography,0,4,4,TRUE,medium
noisy_0014_top_20250704_t1,Homography,0,4,4,TRUE,medium
noisy_0014_top_20250705_t0,Homography,532.3049179,11,11,FALSE,low
noisy_0014_top_20250707_t1,Homography,454.100779,8,8,FALSE,low
noisy_0014_top_20250708_t0,Homography,485.4939019,7,7,FALSE,low
noisy_0014_top_20250708_t1,Homography,1641.247531,5,5,FALSE,low
noisy_0014_top_20250709_t0,Homography,158.6066926,5,5,FALSE,low
noisy_0014_top_20250709_t1,Homography,0.00260545778,4,4,TRUE,medium
noisy_0015_top_20250630_t0,Homography,345.5581296,6,6,FALSE,low
noisy_0015_top_20250703_t1,Homography,0.000286280259,4,4,TRUE,medium
noisy_0015_top_20250704_t0,Homography,0,4,4,TRUE,medium
noisy_0015_top_20250705_t0,Homography,273.5454238,8,8,FALSE,low
noisy_0015_top_20250707_t0,Homography,180.2850699,7,7,FALSE,low
noisy_0015_top_20250709_t0,Homography,0.000356546675,4,4,TRUE,medium
noisy_0015_top_20250709_t1,Homography,67.47418221,5,5,FALSE,low
noisy_0016_top_20250624_t0,Homography,3.824996575,6,6,TRUE,medium
noisy_0016_top_20250702_t1,Homography,636.9595916,5,5,FALSE,low
noisy_0016_top_20250704_t0,Homography,0.216499548,4,4,TRUE,medium
noisy_0016_top_20250704_t1,Homography,0.000105715992,4,4,TRUE,medium
noisy_0016_top_20250711_t1,Homography,0.031285653,4,4,TRUE,medium
noisy_0017_top_20250630_t0,Homography,0.000346613058,4,4,TRUE,medium
noisy_0017_top_20250703_t0,Homography,150.6480942,8,8,FALSE,low
noisy_0017_top_20250708_t0,Homography,0.001251337,4,4,TRUE,medium
noisy_0017_top_20250708_t1,Homography,477.1784931,5,5,FALSE,low
noisy_0017_top_20250711_t0,Similarity,274.7160728,5,5,FALSE,low
noisy_0017_top_20250711_t1,Similarity,274.7160728,5,5,FALSE,low
noisy_0018_top_20250626_t0,Homography,0.0153736294,4,4,TRUE,medium
noisy_0018_top_20250630_t0,Homography,0.000135623084,4,4,TRUE,medium
noisy_0018_top_20250702_t0,Homography,314.9389111,7,7,FALSE,low
noisy_0018_top_20250703_t0,Homography,5.445185443,7,7,TRUE,medium
noisy_0018_top_20250704_t0,Homography,0,4,4,TRUE,medium
noisy_0018_top_20250711_t0,Homography,9.16E-05,4,4,TRUE,medium
noisy_0019_top_20250623_t0,Homography,0.0454782493,4,4,TRUE,medium
noisy_0019_top_20250624_t0,Homography,0.00494983099,4,4,TRUE,medium
noisy_0019_top_20250630_t0,Homography,193.2493456,7,7,FALSE,low
noisy_0019_top_20250702_t0,Homography,39.25585757,5,5,FALSE,low
noisy_0019_top_20250702_t1,Homography,0.000797153081,4,4,TRUE,medium
noisy_0019_top_20250703_t0,Homography,0.0103376691,4,4,TRUE,medium
noisy_0019_top_20250707_t1,Similarity,240.019484,5,5,FALSE,low
noisy_0019_top_20250708_t0,Homography,1.540340416,4,4,TRUE,medium
noisy_0019_top_20250708_t1,Homography,0.00104564463,4,4,TRUE,medium
noisy_0019_top_20250711_t0,Homography,0.000970943498,4,4,TRUE,medium
noisy_0020_top_20250703_t0,Homography,0.000431651158,4,4,TRUE,medium
noisy_0020_top_20250704_t1,Homography,0.000139014184,4,4,TRUE,medium
noisy_0020_top_20250711_t0,Homography,546.2033972,8,8,FALSE,low
noisy_0020_top_20250711_t1,Homography,4308.53653,9,9,FALSE,low
noisy_0021_top_20250702_t0,Homography,0.000389622355,4,4,TRUE,medium
noisy_0021_top_20250707_t1,Homography,384.70244,7,7,FALSE,low
noisy_0022_top_20250707_t1,Homography,6.82E-05,4,4,TRUE,medium
noisy_0022_top_20250709_t0,Homography,1.53E-05,4,4,TRUE,medium
noisy_0022_top_20250711_t1,Homography,212.8138588,5,5,FALSE,low
noisy_0023_top_20250630_t0,Similarity,418.0175136,5,5,FALSE,low
noisy_0023_top_20250709_t1,Homography,2.796119699,8,8,TRUE,medium
noisy_0023_top_20250711_t0,Homography,154.3874243,6,6,FALSE,low
noisy_0023_top_20250711_t1,Homography,0.000195407844,4,4,TRUE,medium
noisy_0024_top_20250626_t0,Homography,0.0010556171,4,4,TRUE,medium
noisy_0024_top_20250630_t0,Homography,9.28E-05,4,4,TRUE,medium
noisy_0024_top_20250711_t0,Homography,174.3179875,6,6,FALSE,low
noisy_0024_top_20250711_t1,Homography,9.65E-05,4,4,TRUE,medium
noisy_0025_top_20250707_t0,Homography,0.00224444287,4,4,TRUE,medium
noisy_0027_top_20250708_t1,Homography,195.9971961,5,5,FALSE,low
noisy_0027_top_20250709_t0,Homography,278.2849253,5,5,FALSE,low
noisy_0027_top_20250709_t1,Homography,2289.373819,5,5,FALSE,low
noisy_0028_top_20250704_t0,Homography,1.53E-05,4,4,TRUE,medium
noisy_0028_top_20250704_t1,Homography,4.406190383,7,7,TRUE,medium
noisy_0028_top_20250709_t1,Homography,3.05E-05,4,4,TRUE,medium
noisy_0029_top_20250624_t0,Homography,1610.051559,6,6,FALSE,low
noisy_0029_top_20250704_t0,Homography,385.568313,9,9,FALSE,low
noisy_0029_top_20250704_t1,Homography,215.8251504,7,7,FALSE,low
noisy_0029_top_20250707_t0,Homography,0.0207602989,4,4,TRUE,medium
noisy_0029_top_20250707_t1,Homography,0.00893435653,4,4,TRUE,medium
noisy_0030_top_20250624_t0,Homography,256.9766893,5,5,FALSE,low
noisy_0030_top_20250630_t0,Homography,0.000266046078,4,4,TRUE,medium
noisy_0030_top_20250704_t0,Homography,0.000515647743,4,4,TRUE,medium
noisy_0030_top_20250709_t1,Homography,177.4995804,6,6,FALSE,low
noisy_0031_top_20250624_t0,Homography,366.6387978,7,7,FALSE,low
noisy_0031_top_20250630_t0,Homography,3.05E-05,4,4,TRUE,medium
noisy_0031_top_20250704_t1,Homography,70.18244989,5,5,FALSE,low
noisy_0032_top_20250630_t0,Homography,136.3316448,5,5,FALSE,low
noisy_0033_top_20250630_t0,Homography,0.00038390337,4,4,TRUE,medium
noisy_0033_top_20250707_t0,Homography,0.000378713185,4,4,TRUE,medium
noisy_0033_top_20250707_t1,Homography,0.000744090902,4,4,TRUE,medium
noisy_0034_top_20250630_t0,Homography,16.74421435,12,12,FALSE,low
noisy_0034_top_20250704_t0,Homography,0.000431583729,4,4,TRUE,medium
noisy_0036_top_20250623_t0,Homography,0,4,4,TRUE,medium
noisy_0036_top_20250626_t0,Homography,0.00042676899,4,4,TRUE,medium
noisy_0037_top_20250623_t0,Homography,3.283277916,12,12,TRUE,medium
noisy_0037_top_20250626_t0,Homography,11.2142252,9,9,TRUE,medium
noisy_0037_top_20250703_t1,Homography,103.4814116,5,5,FALSE,low
noisy_0038_top_20250623_t0,Homography,0.00544702438,4,4,TRUE,medium
noisy_0038_top_20250703_t0,Homography,0.00149792821,4,4,TRUE,medium
noisy_0038_top_20250704_t0,Homography,0.00170932494,4,4,TRUE,medium
noisy_0038_top_20250704_t1,Homography,136.7679306,5,5,FALSE,low
noisy_0039_top_20250623_t0,Homography,1.278944302,5,5,TRUE,medium
noisy_0039_top_20250703_t1,Homography,352.4598198,9,9,FALSE,low
noisy_0039_top_20250704_t1,Homography,0.00724128821,4,4,TRUE,medium
noisy_0040_top_20250626_t0,Homography,0.00609121991,4,4,TRUE,medium
noisy_0040_top_20250704_t0,Homography,942.8052079,9,9,FALSE,low
noisy_0040_top_20250704_t1,Homography,376.3478545,9,9,FALSE,low
noisy_0041_top_20250623_t0,Homography,0.00313574612,4,4,TRUE,medium
noisy_0043_top_20250704_t0,Homography,0,4,4,TRUE,medium
noisy_0043_top_20250704_t1,Homography,0.000118194072,4,4,TRUE,medium
noisy_0044_top_20250704_t0,Homography,385.6655711,8,8,FALSE,low
noisy_0046_top_20250623_t0,Homography,0.00600397964,4,4,TRUE,medium
noisy_0046_top_20250704_t1,Homography,340.270513,10,10,FALSE,low
noisy_0047_top_20250626_t0,Homography,0.0010888405,4,4,TRUE,medium
noisy_0047_top_20250704_t0,Homography,0.00172633492,4,4,TRUE,medium
noisy_0048_top_20250623_t0,Homography,62.27033721,5,5,FALSE,low
noisy_0048_top_20250626_t0,Homography,0.000195407844,4,4,TRUE,medium
noisy_0048_top_20250704_t0,Homography,0.00190043915,4,4,TRUE,medium
noisy_0048_top_20250704_t1,Homography,0.000510884675,4,4,TRUE,medium
noisy_0049_top_20250626_t0,Homography,168.4836293,6,6,FALSE,low
noisy_0049_top_20250704_t1,Homography,308.4237467,9,9,FALSE,low
noisy_0050_top_20250626_t0,Homography,558.6200397,6,6,FALSE,low
noisy_0050_top_20250704_t0,Homography,493.8677265,6,6,FALSE,low
noisy_s001_top_20250619_t1,Homography,0.000389622355,4,4,TRUE,medium
noisy_s001_top_20250624_t1,Homography,31.50481997,8,8,FALSE,low
noisy_s001_top_20250703_t0,Homography,0.00085353798,4,4,TRUE,medium
noisy_s002_top_20250626_t1,Homography,0.000574184806,4,4,TRUE,medium
noisy_s002_top_20250707_t0,Homography,0.000306697864,4,4,TRUE,medium
